Import Date,PO Number,Item Name,Brand Name,Size,Order Qty
12/2/2021,SAMPLE: PAQ2990+2995,Outsole Ultra FG Jr #FB1107,Puma,2-2.5,4
12/2/2021,SAMPLE: PAQ2990+2995,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,4
12/2/2021,SAMPLE: PAQ2990+2995,Outsole Ultra FG Jr #FB1107,Puma,10K-10.5K,2
12/2/2021,SAMPLE: PAQ2990+2995,Outsole Ultra FG Jr #FB1107,Puma,1-1.5,4
12/2/2021,SAMPLE: PAQ2990+2995,Outsole Ultra FG Jr #FB1107,Puma,12K-12.5K,2
12/2/2021,SAMPLE: PAQ2990+2995,Outsole Ultra FG Jr #FB1107,Puma,4-4.5,2
12/2/2021,SAMPLE: PAQ2990+2995,Outsole Ultra FG Jr #FB1107,Puma,11K-11.5K,4
12/2/2021,SAMPLE: PAQ2990+2995,Outsole Ultra FG Jr #FB1107,Puma,13K-13.5K,2
12/1/2021,SAMPLE: FMVN-21112701-1,Outsole Ultra FG #FB1106,Puma,6-6.5,15
11/29/2021,Sample P0241132/D-ROS00099/Test Spray CR0 FW23,Outsole Agility FG P0/P1#42661,Adidas,8.5,2
11/29/2021,DEV_211123_FW17 Agility/Test,Outsole Agility FG P0/P1#42661,Adidas,8.5,10
11/29/2021,DEV_211123_FW17 Agility/Test,Outsole Agility FG P0/P1#42661,Adidas,8.5,10
11/29/2021,DEV_211123_FW17 Agility/Test,Outsole Agility FG P0/P1#42661,Adidas,8.5,10
11/29/2021,Sample P0241132/D-ROS60059/Test Spray CR0 FW23,Outsole Agility FG P0/P1#42661,Adidas,8.5,2
11/29/2021,Sample P0241132/D-ROS60060/Test Spray CR0 FW23,Outsole Agility FG P0/P1#42661,Adidas,8.5,2
11/29/2021,Sample P0241132/D-ROS60061/Test Spray CR0 FW23,Outsole Agility FG P0/P1#42661,Adidas,8.5,2
11/29/2021,Sample P0241132/D-ROS90059/Test Spray CR0 FW23,Outsole Agility FG P0/P1#42661,Adidas,8.5,2
11/29/2021,0221111248,P3 TRXSG#18635,Adidas,13,7
11/29/2021,0221111248,P3 TRXSG#18635,Adidas,9,7
11/29/2021,0221111248,P3 TRXSG#18635,Adidas,7,7
11/29/2021,0221111248,P3 TRXSG#18635,Adidas,8.5,7
11/29/2021,0221111248,P3 TRXSG#18635,Adidas,12.5,5
11/29/2021,0221111248,P3 TRXSG#18635,Adidas,6.5,7
11/27/2021,SAMPLE: A-FRA211124,Heel Counter C4003R,Adidas,No.4(8-9),800
11/27/2021,SAMPLE: A-FRA211124,Heel Counter C4003R,Adidas,No.1(3-4.5),600
11/27/2021,SAMPLE: A-FRA211124,Heel Counter C4003R,Adidas,No.2(5-6),800
11/27/2021,SAMPLE: VDM_2021/11/26,Outsole Puma #FB1103,,7.5,15
11/27/2021,SAMPLE: VDM_2021/11/26,Outsole Puma #FB1103,,7.5,10
11/27/2021,SAMPLE: VDM_2021/11/26,Outsole Puma #FB1103,,7.5,10
11/26/2021,TAM-2021/11/26,Outsole Future MG #FB1095,Puma,8-8.5,20
11/26/2021,SAMPLE: VDM_2021/11/25,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,10
11/26/2021,TAM-2021/11/26,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20
11/26/2021,TAM-2021/11/26,Outsole Puma PACE #FB1065,Puma,8,20
11/26/2021,SAMPLE: FMVN-21112601,Outsole Ultra FG #FB1106,Puma,6-6.5,6
11/26/2021,DEV20211126/FT-21009-P0,Panel Spectrum SS25 #FT-21009-P0,Adidas,8.5,20
11/26/2021,DEV20211126/FT-21009-P0,Panel Spectrum SS25 #FT-21009-P0,Adidas,8.5,20
11/26/2021,DEV20211126/FT-21009-P0,Panel Spectrum SS25 #FT-21009-P0,Adidas,8.5,20
11/25/2021,SAMPLE: VDM_2021/11/25,Outsole FW20 Puma Future 2.0 #FB1064,Puma,5,6
11/25/2021,SAMPLE: VDM_2021/11/25,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9,5
11/25/2021,SAMPLE: VDM_2021/11/25,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,7
11/25/2021,PUMA_2021/11/19_DAI,Outsole FW20 Puma Future 2.0 #FB1064,Puma,10,2
11/25/2021,PUMA_2021/11/19_DAI,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,2
11/24/2021,Sample VDM20211123-61-87==>92,Outsole NB#MB3000V4,NB,14,9
11/24/2021,Sample VDM20211123-61-87==>92,Outsole NB#MB3000V4,NB,14,9
11/24/2021,Sample VDM20211123-61-87==>92,Outsole NB#MB3000V4,NB,14,5
11/24/2021,Sample VDM20211123-61-87==>92,Outsole NB#MB3000V4,NB,14,9
11/24/2021,Sample VDM20211123-61-87==>92,Outsole NB#MB3000V4,NB,14,5
11/24/2021,Sample VDM20211123-61-87==>92,Outsole NB#MB3000V4,NB,14,9
11/23/2021,SAMPLE: FRAVNU210023+24,Heel counter C9004R,,No.5(13.5K-1.5),200
11/23/2021,DEV-NHI-211120,Outsole Humanrace Sichona #56315,Adidas,8.5,40
11/23/2021,DEV-NHI-211120,Outsole Humanrace Sichona #56315,Adidas,8.5,40
11/23/2021,DEV-NHI-211120,Outsole Humanrace Sichona #56315,Adidas,8.5,40
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole Future MG #FB1095,Puma,7-7.5,1
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole Future MG #FB1095,Puma,9-9.5,2
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole Future MG #FB1095,Puma,9-9.5,2
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,5.5,1
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9,6
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,11,3
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9.5,1
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,10,5
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,7,4
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,5
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,5,3
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,6,5
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,4,1
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9,5
11/19/2021,SAMPLE: VDM_2021/11/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,9.5,1
11/18/2021,Sample FRVN211117-1/PULLOVER SS23,Heelcap Energy Boost X #EB-CR1-HC,Adidas,8.5,20
11/17/2021,Sample DEV_211117 AMF adizero,Outsole Adizero 13 #59233,Adidas,11,5
11/17/2021,Sample FITTEST-20211117/FITTEST FW22,Outsole Energy Boost X #EB-CR1-OS,Adidas,8.5,5
11/17/2021,SAMPLE: VDM_2021/11/16,Outsole Future MxSG #FB1089,Puma,8,10
11/17/2021,SAMPLE: VDM_2021/11/16,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,10
11/17/2021,SAMPLE: VDM_2021/11/16,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,10
11/17/2021,SAMPLE: FMVN-21110403,Outsole Game Changer Pro #FB1043,Puma,13,3
11/17/2021,SAMPLE: FMVN-21110403,Outsole Game Changer Pro #FB1043,Puma,9,3
11/17/2021,SAMPLE: FMVN-21110403,Outsole Game Changer Pro #FB1043,Puma,9.5,5
11/17/2021,SAMPLE: FMVN-21111502,Outsole Game Changer Pro #FB1043,Puma,8.5,5
11/17/2021,SAMPLE: FMVN-21111502,Outsole Game Changer Pro #FB1043,Puma,8.5,7
11/16/2021,DEV_Generic NMZX P2P3 MG Jr 21316_211116,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,2-2.5,5
11/15/2021,PB-20211102-3005,Adidas-Middle bottom stud,Adidas,33x43mm,100
11/15/2021,"Sample AOS-FRVN-211115-01/SMU,CFM FW22 (URGENT)",Heel Counter A1006,Adidas,No.4(8-9),200
11/15/2021,Sample FRVN210729-1=>3/DASS ORDER SS22 (Bù li?u l?,Heelcap Response Super X #52910HT,Adidas,5-6,10
11/15/2021,Sample ENR2111150005,Insole Board JV8-0425-1,NB,9.5,4
11/15/2021,Sample DEV_Generic NMZX P2P3 MG Jr 21316_211115/FW,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,2-2.5,8
11/15/2021,Sample DEV_Generic NMZX P2P3 MG Jr 21316_211115/FW,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,2-2.5,2
11/15/2021,SAMPLE: A-FRA211113,PANEL ULTRA 4D #AD30832,Adidas,8-9,20
11/14/2021,Sample ENR2111130031,Heel counter C 8-0114-M/W,NB,No.4(9.5-11),200
11/14/2021,Sample ENR2111130031,Heel counter C 8-0114-M/W,NB,No.2(5.5-7),200
11/14/2021,Sample ENR2111130031,Heel counter C 8-0114-M/W,NB,No.3(7.5-9),200
11/12/2021,CLAIM: VDM_2021/08/10,Outsole Future MG #FB1095,Puma,8-8.5,10
11/12/2021,DEV20211112/SS25,Panel Spectrum SS25 #FT-21009-P0,Adidas,8.5,120
11/12/2021,DEV20211112/SS25,Second Layer Spectrum SPC SS25 #FT-21009-P0,Adidas,8.5,120
11/11/2021,SAMPLE: FMVN-21111103,Outsole Future MG #FB1095,Puma,8-8.5,18
11/11/2021,SAMPLE: FMVN-21111103,Outsole Future MG #FB1095,Puma,8-8.5,18
11/11/2021,Sample ENR2111010005,Outsole Tekela V2 SG #PSG001,NB,9.5-10,1
11/10/2021,Sample ENR2106300011,NB CR M/W574,NB,M:4-8.5/W:5.5-10,18
11/10/2021,SAMPLE: FMVN-21110901,Outsole #FB1079,Puma,8,4
11/10/2021,SAMPLE: FMVN-21110901,Outsole Future MG #FB1095,Puma,8-8.5,10
11/10/2021,SAMPLE: FMVN-21110901,Outsole Future MG #FB1095,Puma,8-8.5,15
11/10/2021,POSB-2106040,Outsole Pace Mx SG.1.2 #FB1066,Puma,10,9
11/10/2021,SAMPLE: FMVN-21110901,Outsole Puma PACE #FB1065,Puma,11,2
11/9/2021,Sample DEV_211109_AMF adizero/FW23,Outsole Adizero 13 #59233,Adidas,11,22
11/9/2021,Sample DEV_211109_AMF adizero/FW23,Outsole Adizero 13 #59233,Adidas,11,22
11/8/2021,MHDO2101159 sample FOC,Heel Counter C4003R,Adidas,No.1(3-4.5),400
11/8/2021,SAMPLE: VDM_2021/11/04,Outsole Future FG-AG #FB1118,Puma,8,8
11/8/2021,SAMPLE: PT20210630,Outsole Future MG #FB1095,Puma,8-8.5,3
11/8/2021,SAMPLE: VDM_2021/11/04,Outsole Future MxSG #FB1119,Puma,8,8
11/5/2021,Sample PW211012-SP01 ( revised 05-Nov),Outsole Cloud X2 #ON054-RB,ON Running,10,18
11/5/2021,FMVN-21110101,Outsole Future MG #FB1095,Puma,8-8.5,18
11/5/2021,SAMPLE: FMVN-21110101,Outsole Future MG #FB1095,Puma,8-8.5,16
11/5/2021,SAMPLE: FMVN-21110101,Outsole Future MG #FB1095,Puma,8-8.5,16
11/5/2021,FMVN-21110101,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,16
11/5/2021,FMVN-21110101,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,16
11/5/2021,FMVN-21110101,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,16
11/5/2021,SAMPLE: FMVN-21110101,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,3
11/5/2021,SAMPLE: FMVN-21110101,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,3
11/4/2021,A-FRA211103-L1,Foot bed Climacool Vento #54551,Adidas,6-6.5,20
11/4/2021,P0086006/LHC054/HSNo:64062020,Heel Counter C4003R,Adidas,,600
11/4/2021,P0086006/LHC054/HSNo:64062020,Heel Counter C4003R,Adidas,No.8(14-15),600
11/4/2021,TAM_2021/11/04,Outsole Future FG-AG #FB1118,Puma,8-9.5,10
11/4/2021,CHIEU_2021/11/04,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,10
11/4/2021,CHIEU_2021/11/04,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,20
11/4/2021,FMVN-21110101,Outsole Game Changer Pro #FB1043,Puma,9.5,4
11/4/2021,FMVN-21110101,Outsole Game Changer Pro #FB1043,Puma,7,8
11/4/2021,FMVN-21110101,Outsole Game Changer Pro #FB1043,Puma,9,6
11/4/2021,FMVN-21110101,Outsole Game Changer SG#FB1044,Puma,9,6
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,6.5,29
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,5.5,24
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,4,18
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,10.5,12
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,9,5
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,5,38
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,8,14
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,8.5,5
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,7.5,21
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,3.5,9
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,7,16
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,3,8
11/4/2021,FMVN-21110101,Outsole Pace Mx SG.1.2 #FB1066,Puma,6,53
11/3/2021,"FMVN-21102901-3,4",Outsole evoSPEED 360.5 FG#FB1010,Puma,8-8.5,30
11/2/2021,SAMPLE: FMVN-21102904,Outsole #FB1079,Puma,8.5,6
11/2/2021,SAMPLE: FMVN-21102904,Outsole #FB1079,Puma,8,6
11/2/2021,FMVN-21102901,Outsole Puma PACE #FB1065,Puma,7,2
11/2/2021,FMVN-21102901,Outsole Puma PACE #FB1065,Puma,8,2
11/2/2021,A-FRA211029-P1=>P5,Shank Climacool Vento #54551,Adidas,6-6.5,20
11/2/2021,FM210017+18,Shank Fast Trac Elite #JO1181,Puma,7.5-8.5,70
11/2/2021,FM210017+18,Shank Fast Trac Elite #JO1181,Puma,4.5-5.5,20
11/2/2021,FM210017+18,Shank Fast Trac Elite #JO1181,Puma,9-10,20
11/2/2021,FM210017+18,Shank Fast Trac Elite #JO1181,Puma,3-4,70
11/2/2021,FM210017+18,Shank Fast Trac Elite #JO1181,Puma,6-7,30
11/1/2021,Sample AOS-FRVN-211101-01/PRE CR2 SS23,Heel Counter C4003R,Adidas,No.5(9.5-10.5),200
10/29/2021,SAMPLE: VDM_2021/10/26,Outsole Future MxSG #FB1089,Puma,8,9
10/29/2021,SAMPLE: VDM_2021/10/28,Outsole FW20 Puma Future 2.0 #FB1064,Puma,7.5,5
10/29/2021,SAMPLE: VDM_2021/10/27,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,7
10/29/2021,SAMPLE: VDM_2021/10/28,Outsole Game Changer Pro #FB1043,Puma,8,3
10/29/2021,SAMPLE: FRAVNB21033,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,,79
10/29/2021,SAMPLE: FRAVNB21033,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,1-1.5,8
10/29/2021,SAMPLE: FRAVNB21033,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,2-2.5,6
10/29/2021,SAMPLE: FRAVNB21033,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,2-2.5,57
10/29/2021,SAMPLE: FRAVNB21033,Outsole Generic NMZ/X P2/P3 MG Jr #21316,Adidas,5-5.5,8
10/28/2021,SAMPLE: VDM_2021/10/25,Insole board Apos4,Apos,13.5,3
10/27/2021,Sample MSU21070509/ AW22,Puma Twist Lock 015500,Puma,complete set,1000
10/27/2021,Sample SA21100029 AW22,Puma Twist Lock 015500,Puma,complete set,5
10/26/2021,SAMPLE: FMVN-21101903,Outsole #FB1079,Puma,7.5,4
10/26/2021,Sample NH21091373NBD (875500817C),Outsole #MB4040V5,NB,M'S9-9.5/W's10.5-11,15
10/26/2021,SAMPLE: FMVN-21101903,Outsole Game Changer SG#FB1044,Puma,8.5,3
10/26/2021,SAMPLE: FMVN-21101903,Outsole Puma PACE #FB1065,Puma,11,9
10/26/2021,SAMPLE: FMVN-21101903,Outsole Puma PACE #FB1065,Puma,6.5,18
10/23/2021,SAMPLE: FRAMAV210010+11,Heel counter C9004R,,No.3(10.5K-11.5K),40
10/23/2021,SAMPLE: FRAMAV210010+11,Heel counter C9004R,,No.6(2-3),40
10/23/2021,Sample FRVN210729-1=>3/DASS ORDER SS22 (Bù li?u),Heelcap Response Super X #52910HT,Adidas,5-6,10
10/22/2021,sample C4003 sample,Heel Counter C4003R,Adidas,No.2(5-6),5
10/22/2021,SAMPLE: FMVN-21101902,Outsole Pace Mx SG.1.2 #FB1066,Puma,7.5,6
10/22/2021,SAMPLE: FMVN-211022,Outsole Pace Mx SG.1.2 #FB1066,Puma,8,2
10/22/2021,SAMPLE: FMVN-211022,Outsole Pace Mx SG.1.2 #FB1066,Puma,7.5,3
10/22/2021,SAMPLE: FMVN-211022,Outsole Pace Mx SG.1.2 #FB1066,Puma,10.5,2
10/19/2021,Sample ENR2109070006,Heel counter C 8-0114-M/W,NB,No.2(5.5-7),200
10/19/2021,Sample ENR2109070006,Heel counter C 8-0114-M/W,NB,No.4(9.5-11),200
10/19/2021,SAMPLE: FMVN-21101403,Outsole #FB1079,Puma,7.5,2
10/19/2021,SAMPLE: FMVN-21101403,Outsole Future MG #FB1095,Puma,12,5
10/19/2021,SAMPLE: FMVN-21101403,Outsole Future MG #FB1095,Puma,6-6.5,15
10/19/2021,SAMPLE: FMVN-21101403,Outsole Future MG #FB1095,Puma,9-9.5,10
10/19/2021,SAMPLE: FMVN-21101403,Outsole Future MG #FB1095,Puma,11-11.5,10
10/19/2021,SAMPLE: FMVN-21101403,Outsole Future MG #FB1095,Puma,7-7.5,10
10/19/2021,SAMPLE: FMVN-21101403,Outsole Future MG #FB1095,Puma,13,5
10/19/2021,SAMPLE: FMVN-21101403,Outsole Future MG #FB1095,Puma,10-10.5,15
10/19/2021,SAMPLE: FMVN-21101403,Outsole Future MG #FB1095,Puma,8-8.5,20
10/18/2021,SAMPLE: VDM_2021/10/09,Outsole Future FG-AG #FB1118,Puma,8-9.5,15
10/18/2021,SAMPLE: VDM_2021/10/09,Outsole Future FG-AG #FB1118,Puma,No.3(8-9.5),15
10/11/2021,Sample black unit Disc (Send to VMC BD),Disc R Curved 015600,Puma,complete set(40t),20
10/7/2021,Sample Adidas Request_211007,Heel counter C4002,Adidas,No.3(7.5-9),20
10/7/2021,Sample Adidas Request_211007,Heel counter C4002,Adidas,No.2(5.5-7),20
10/6/2021,SAMPLE: VDM_2021/10/05,Outsole FW20 Puma Future 2.0 #FB1064,Puma,7.5,1
9/29/2021,SAMPLE: FRAVNB210026,Outsole FXG J’s#42146,Adidas,3-3.5,10
9/29/2021,SAMPLE -SS-22/2021,Panel EQ19 RUN #55178,Adidas,5-5.5,5
9/29/2021,SAMPLE -SS-22/2021,Panel EQ19 RUN #55178,Adidas,4-4.5,5
9/29/2021,SAMPLE -SS-22/2021,Panel EQ19 RUN #55178,Adidas,7-7.5,5
9/29/2021,SAMPLE -SS-22/2021,Panel EQ19 RUN #55178,Adidas,10-10.5,5
9/29/2021,SAMPLE -SS-22/2021,Panel EQ19 RUN #55178,Adidas,8-8.5,5
9/29/2021,SAMPLE -SS-22/2021,Panel EQ19 RUN #55178,Adidas,6-6.5,5
9/29/2021,SAMPLE -SS-22/2021,Panel EQ19 RUN #55178,Adidas,11-11.5,5
9/29/2021,SAMPLE -SS-22/2021,Panel EQ19 RUN #55178,Adidas,9-9.5,5
9/29/2021,SAMPLE -SS-22/2021,Panel EQ19 RUN #55178,Adidas,12-12.5,5
9/25/2021,sample FOC,Heel Counter C4003R,Adidas,No.8(14-15),5
9/24/2021,SAMPLE: FMVN-21092303,Outsole Game Changer Pro #FB1043,Puma,9.5,4
9/24/2021,SAMPLE: FMVN-21092303,Outsole Game Changer Pro #FB1043,Puma,8.5,15
9/24/2021,SAMPLE: FMVN-21092303,Outsole Game Changer Pro #FB1043,Puma,13,8
9/24/2021,SAMPLE: FMVN-21092303,Outsole Game Changer Pro #FB1043,Puma,7.5,15
9/24/2021,SAMPLE: FMVN-21092303,Outsole Game Changer SG#FB1044,Puma,8.5,15
9/24/2021,SAMPLE: FMVN-21092303,Outsole Game Changer SG#FB1044,Puma,9.5,4
9/24/2021,SAMPLE: FMVN-21092303,Outsole Game Changer SG#FB1044,Puma,13,8
9/24/2021,SAMPLE: FMVN-21092303,Outsole Game Changer SG#FB1044,Puma,7.5,6
9/24/2021,SAMPLE: FMVN-21092303,Outsole Pace Mx SG.1.2 #FB1066,Puma,5,37
9/24/2021,SAMPLE: FMVN-21092303,Outsole Pace Mx SG.1.2 #FB1066,Puma,5.5,23
9/24/2021,SAMPLE: FMVN-21092303,Outsole Pace Mx SG.1.2 #FB1066,Puma,3,4
9/24/2021,SAMPLE: FMVN-21092303,Outsole Pace Mx SG.1.2 #FB1066,Puma,11.5,0
9/24/2021,SAMPLE: FMVN-21092303,Outsole Pace Mx SG.1.2 #FB1066,Puma,4.5,22
9/24/2021,SAMPLE: FMVN-21092303,Outsole Pace Mx SG.1.2 #FB1066,Puma,4,10
9/24/2021,SAMPLE: FMVN-21092303,Outsole Puma PACE #FB1065,Puma,11.5,7
9/23/2021,SAMPLE:  FMVN-21092202,Outsole Aguero SG #FB1098,Puma,8,8
9/23/2021,SAMPLE:  FMVN-21092202,Outsole Pace Mx SG.1.2 #FB1066,Puma,13,7
9/21/2021,Sample FOC_Bintang,Heel Counter C4003R,Adidas,No.8(14-15),10
9/17/2021,Sample Order DG-ADC21091506A FOC,Heel Counter C4003R,Adidas,No.1(3.5-4.5),10
9/17/2021,Sample Order DG-ADC21091506A FOC,Heel Counter C4003R,Adidas,No.2(5-6),10
9/17/2021,Sample Order DG-ADC21091506A FOC,Heel Counter C4003R,Adidas,No.5(9.5-10.5),10
9/17/2021,Sample Order DG-ADC21091506A FOC,Heel Counter C4003R,Adidas,No.4(8-9),10
9/17/2021,Sample Order DG-ADC21091506A FOC,Heel Counter C4003R,Adidas,No.3(6.5-7.5),10
9/17/2021,Sample Order DG-ADC21091506A FOC,Heel Counter C4003R,Adidas,No.6(11-12),10
9/15/2021,Sample 09152021_DEV/SS23,Bandage MTBR Adilette V1.1,Adidas,9,30
9/15/2021,Sample Order DG-ADC21091506A FOC,Heel Counter C4003R,Adidas,No.4(8-9),10
9/15/2021,Sample Order DG-ADC21091506A FOC,Heel Counter C4003R,Adidas,No.2(5-6),10
9/15/2021,Sample Order DG-ADC21091506A FOC,Heel Counter C4003R,Adidas,No.3(6.5-7.5),10
9/15/2021,Sample Order DG-ADC21091506A FOC,Heel Counter C4003R,Adidas,No.6(11-12),10
9/15/2021,Sample Order DG-ADC21091506A FOC,Heel Counter C4003R,Adidas,No.1(3.5-4.5),10
9/15/2021,Sample Order DG-ADC21091506A FOC,Heel Counter C4003R,Adidas,No.5(9.5-10.5),10
9/15/2021,Sample 09152021_DEV/SS23,Outsole MTBR Adilette V1.1,Adidas,9,30
9/8/2021,Sample P0236208/DEV-ROS0133 FC SMS FW22 (2nd),Outsole Agility SG#42663,Adidas,9,4
9/4/2021,Sample P0236208/DEV-ROS0133 FC SMS FW22,Outsole Agility SG#42663,Adidas,9,2
9/4/2021,Sample ENR2109020006,Outsole Tekela V2 SG #PSG001,NB,9.5-10,30
9/1/2021,SAMPLE: C-YY2DB-210831-808,Midsole Climawarm T&P #57531,Adidas,8.5,9
9/1/2021,SAMPLE: VDM_2021/08/30,Outsole Future MG #FB1095,Puma,8-8.5,3
9/1/2021,SAMPLE: VDM_2021/08/30,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,3
8/28/2021,SAMPLE: A-FRA210826-L1=>L4,Foot bed Climacool Vento #54551,Adidas,9-9.5,35
8/28/2021,SAMPLE: A-FRA210826-L1=>L4,Shank Climacool Vento #54551,Adidas,9-9.5,35
8/25/2021,20210825-for testing,Heel Counter 2135,Adidas,No.3(8-10),5
8/23/2021,SAMPLE: VDM_2021/08/23,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,26
8/20/2021,SAMPLE: VDM_2021/08/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,10
8/20/2021,SAMPLE: VDM_2021/08/18,Outsole FW20 Puma Future 2.0 #FB1064,Puma,8,10
8/14/2021,Sample TAX_LY20210602631/SEE SS22,Midsole Yeezy Boost 350V2 #AD-927,Adidas,11.5,10
8/14/2021,Sample TAX_LY20210701077/MCS SS22,Midsole Yeezy Boost 350V2 #AD-927,Adidas,11.5,10
8/14/2021,Sample TAX_LY20210701086/CS1 SS22,Midsole Yeezy Boost 350V2 #AD-927,Adidas,8.5,15
8/14/2021,SAMPLE: PAQ2903,Outsole Ultra FG #FB1106,Puma,8-8.5,18
8/11/2021,SAMPLE: FMVN-210810001,Outsole Future MG Jr #FB1096,Puma,3-3.5,14
8/11/2021,SAMPLE: FMVN-210810001,Outsole Future MG Jr #FB1096,Puma,3-3.5,15
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG #FB1106,Puma,8-8.5,50
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG #FB1106,Puma,8-8.5,29
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG #FB1106,Puma,8-8.5,50
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG #FB1106,Puma,6-6.5,30
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG #FB1106,Puma,8-8.5,28
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG #FB1106,Puma,8-8.5,53
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG #FB1106,Puma,8-8.5,134
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG #FB1106,Puma,8-8.5,103
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG #FB1106,Puma,8-8.5,56
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG #FB1106,Puma,6-6.5,48
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,68
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,72
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,20
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,52
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,44
8/11/2021,SAMPLE: FMVN-210810001,Outsole Ultra FG Jr #FB1107,Puma,3-3.5,22
8/10/2021,Claim Sample P0234442/DEV-ROS1341 MCS SS22,Outsole Agility SG#42663,Adidas,9,3
